id	narrative	1	2	3	pred	act
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.043388497	0.272203959	0.684407544	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.039227167	0.006955345	0.953817488	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.02231283	0.005208874	0.972478295	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.042539112	0.006931369	0.950529519	3	3
		0.054222115	0.535379706	0.410398179	2	2
		0.020322438	0.004744222	0.97493334	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.051990252	0.012136994	0.935872754	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.026811912	0.00447088	0.968717208	3	3
		0.020035953	0.004677343	0.975286704	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.039227167	0.006955345	0.953817488	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.056612692	0.010037962	0.933349346	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.02231283	0.005208874	0.972478295	3	3
		0.02231283	0.005208874	0.972478295	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.056612692	0.010037962	0.933349346	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.817364427	0.020958113	0.16167746	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.021380988	0.004991338	0.973627674	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020035953	0.004677343	0.975286704	3	3
		0.591098814	0.010316732	0.398584454	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020322438	0.004744222	0.97493334	3	3
		0.020035953	0.004677343	0.975286704	3	3
		0.87841331	0.004503879	0.117082811	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.051990252	0.012136994	0.935872754	3	3
		0.173452261	0.013957367	0.812590372	3	1
		0.778072246	0.017228666	0.204699089	1	1
		0.024329445	0.024233744	0.951436811	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.041762505	0.317193203	0.641044291	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.163914574	0.716912661	0.119172765	2	3
		0.038006573	0.004419451	0.957573976	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.01853348	0.146222478	0.835244042	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.068341044	0.012117509	0.919541447	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.039227167	0.006955345	0.953817488	3	3
		0.020035953	0.004677343	0.975286704	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.227763729	0.004921101	0.76731517	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.018914308	0.024368246	0.956717446	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.07805605	0.004235461	0.917708489	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.023742918	0.005542725	0.970714358	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.195141672	0.409722012	0.395136316	2	2
		0.105915517	0.006167686	0.887916798	3	3
		0.674763931	0.029919721	0.295316349	1	1
		0.054222115	0.535379706	0.410398179	2	2
		0.021380988	0.004991338	0.973627674	3	3
		0.068341044	0.012117509	0.919541447	3	3
		0.040817533	0.006015978	0.953166489	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019780859	0.018029168	0.962189973	3	3
		0.063385474	0.481423266	0.455191259	2	2
		0.019299384	0.004505393	0.976195223	3	3
		0.037122095	0.150876107	0.812001798	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.018914308	0.024368246	0.956717446	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.137712061	0.651819059	0.210468879	2	2
		0.019299384	0.004505393	0.976195223	3	3
		0.018914308	0.024368246	0.956717446	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.105915517	0.006167686	0.887916798	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020035953	0.004677343	0.975286704	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.988129444	0.000928852	0.010941704	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.022006926	0.005137462	0.972855612	3	1
		0.084234093	0.019664238	0.896101669	3	3
		0.003195493	0.984632931	0.012171575	2	2
		0.039227167	0.006955345	0.953817488	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.112104318	0.008529966	0.879365715	3	3
		0.108697692	0.390917194	0.500385114	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.051990252	0.012136994	0.935872754	3	1
		0.930312746	0.001724396	0.067962859	1	1
		0.019271517	0.005942808	0.974785675	3	2
		0.047510113	0.008423989	0.944065898	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.023490885	0.005483888	0.971025227	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.039227167	0.006955345	0.953817488	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.039227167	0.006955345	0.953817488	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.021380988	0.004991338	0.973627674	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.055073279	0.543783952	0.40114277	2	2
		0.84495807	0.019238246	0.135803685	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.070704816	0.537014893	0.39228029	2	2
		0.039227167	0.006955345	0.953817488	3	3
		0.038031834	0.037215476	0.92475269	3	3
		0.08982628	0.010055541	0.90011818	3	1
		0.020049754	0.004680565	0.975269682	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.032127145	0.007500002	0.960372853	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.11187023	0.006514441	0.881615329	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.068278471	0.086294207	0.845427322	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.949980505	0.014796939	0.035222556	1	1
		0.034210365	0.627851058	0.337938577	2	1
		0.019299384	0.004505393	0.976195223	3	3
		0.021380988	0.004991338	0.973627674	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.021380988	0.004991338	0.973627674	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.051202146	0.306822958	0.641974895	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.026334436	0.006147708	0.967517856	3	3
		0.040620398	0.00948273	0.949896872	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.122743727	0.018090843	0.85916543	3	2
		0.021380988	0.004991338	0.973627674	3	3
		0.02231283	0.005208874	0.972478295	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.056612692	0.010037962	0.933349346	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.678748326	0.022914095	0.298337579	1	1
		0.021380988	0.004991338	0.973627674	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.381245559	0.410688788	0.208065653	2	1
		0.061529908	0.007624249	0.930845843	3	3
		0.697589704	0.172105237	0.130305059	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.082558564	0.419056192	0.498385245	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020049754	0.004680565	0.975269682	3	3
		0.044469671	0.215928112	0.739602217	3	3
		0.07805605	0.004235461	0.917708489	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.590263641	0.133886606	0.275849753	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.87675334	0.018284065	0.104962595	1	1
		0.971432906	0.012659689	0.015907405	1	1
		0.020814208	0.004859025	0.974326767	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.892595645	0.020570668	0.086833688	1	1
		0.019299384	0.004505393	0.976195223	3	3
		0.045190428	0.008012687	0.946796884	3	3
		0.061865871	0.469881627	0.468252502	2	3
		0.019299384	0.004505393	0.976195223	3	3
		0.031600704	0.729218818	0.239180478	2	2
		0.019299384	0.004505393	0.976195223	3	3
		0.817686063	0.004333204	0.177980732	1	1
		0.101407712	0.023673376	0.874918912	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.044761443	0.01742947	0.937809088	3	3
		0.019621239	0.02527902	0.955099741	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.105915517	0.006167686	0.887916798	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.021380988	0.004991338	0.973627674	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.039227167	0.006955345	0.953817488	3	3
		0.043975918	0.007797343	0.948226739	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.020035953	0.004677343	0.975286704	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.039227167	0.006955345	0.953817488	3	1
		0.019299384	0.004505393	0.976195223	3	3
		0.084113004	0.01443222	0.901454776	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.022194775	0.005181315	0.97262391	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.047021964	0.006930431	0.946047604	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
		0.019299384	0.004505393	0.976195223	3	3
